Newton County,D,Down from yesterday
New Hanover County,D,Down from yesterday
Montgomery County,D,Down from yesterday
Cherokee County,D,Down from yesterday
Halifax County,D,Down from yesterday
Bladen County,D,Down from yesterday
Summit County,D,Down from yesterday
Washington County,D,Down from yesterday
Logan County,D,Down from yesterday
Bristol County,D,Down from yesterday
Greenwood County,D,Down from yesterday
Pickens County,D,Down from yesterday
White County,D,Down from yesterday
Unicoi County,D,Down from yesterday
Chester County,D,Down from yesterday
Cannon County,D,Down from yesterday
Essex County,D,Down from yesterday
Calumet County,D,Down from yesterday
Brown County,D,Down from yesterday
Marshall County,D,Down from yesterday
Raleigh County,D,Down from yesterday
Gilmer County,D,Down from yesterday
Colquitt County,D,Down from yesterday
Josephine County,D,Down from yesterday
Berrien County,D,Down from yesterday
Fannin County,D,Down from yesterday
Cache County,D,Down from yesterday
Dunklin County,D,Down from yesterday
Laurens County,D,Down from yesterday
Dodge County,D,Down from yesterday
Marengo County,D,Down from yesterday
Randolph County,D,Down from yesterday
Bibb County,D,Down from yesterday
Geneva County,D,Down from yesterday
Lamar County,D,Down from yesterday
Conway County,D,Down from yesterday
Baxter County,D,Down from yesterday
Cross County,D,Down from yesterday
Madison County,D,Down from yesterday
Elbert County,D,Down from yesterday
Fannin County,D,Down from yesterday
Pierce County,D,Down from yesterday
Wayne County,D,Down from yesterday
Starke County,D,Down from yesterday
Fayette County,D,Down from yesterday
Vermillion County,D,Down from yesterday
Allen County,D,Down from yesterday
Russell County,D,Down from yesterday
Avoyelles Parish,D,Down from yesterday
Washington Parish,D,Down from yesterday
St. Martin Parish,D,Down from yesterday
Miller County,D,Down from yesterday
Stoddard County,D,Down from yesterday
Neshoba County,D,Down from yesterday
Monroe County,D,Down from yesterday
George County,D,Down from yesterday
Columbus County,D,Down from yesterday
Beaufort County,D,Down from yesterday
Duplin County,D,Down from yesterday
Hoke County,D,Down from yesterday
Cass County,D,Down from yesterday
Logan County,D,Down from yesterday
Hocking County,D,Down from yesterday
Knox County,D,Down from yesterday
Lincoln County,D,Down from yesterday
Chesterfield County,D,Down from yesterday
Union County,D,Down from yesterday
Hampton County,D,Down from yesterday
Hardin County,D,Down from yesterday
Hawkins County,D,Down from yesterday
Sequatchie County,D,Down from yesterday
Warren County,D,Down from yesterday
Claiborne County,D,Down from yesterday
Giles County,D,Down from yesterday
Crockett County,D,Down from yesterday
Lauderdale County,D,Down from yesterday
Grainger County,D,Down from yesterday
Humphreys County,D,Down from yesterday
Monroe County,D,Down from yesterday
Montague County,D,Down from yesterday
Wilbarger County,D,Down from yesterday
Panola County,D,Down from yesterday
Rains County,D,Down from yesterday
Rockingham County,D,Down from yesterday
Halifax County,D,Down from yesterday
Mecklenburg County,D,Down from yesterday
Bedford County,D,Down from yesterday
Isle of Wight County,D,Down from yesterday
Amherst County,D,Down from yesterday
Tuscaloosa County,D,Up from yesterday
Etowah County,D,Up from yesterday
Mobile County,D,Up from yesterday
Faulkner County,D,Up from yesterday
Pulaski County,D,Up from yesterday
Craighead County,D,Up from yesterday
Adams County,D,Up from yesterday
Lake County,D,Up from yesterday
Polk County,D,Up from yesterday
Marion County,D,Up from yesterday
Citrus County,D,Up from yesterday
Columbia County,D,Up from yesterday
Oconee County,D,Up from yesterday
Clayton County,D,Up from yesterday
Fayette County,D,Up from yesterday
Liberty County,D,Up from yesterday
Winnebago County,D,Up from yesterday
St. Clair County,D,Up from yesterday
Saline County,D,Up from yesterday
Coles County,D,Up from yesterday
Kendall County,D,Up from yesterday
Delaware County,D,Up from yesterday
DeKalb County,D,Up from yesterday
Allen County,D,Up from yesterday
Scott County,D,Up from yesterday
Franklin County,D,Up from yesterday
Woodford County,D,Up from yesterday
Hardin County,D,Up from yesterday
Henderson County,D,Up from yesterday
Pulaski County,D,Up from yesterday
St. Tammany Parish,D,Up from yesterday
Ascension Parish,D,Up from yesterday
Anoka County,D,Up from yesterday
Steele County,D,Up from yesterday
Dodge County,D,Up from yesterday
Schenectady County,D,Up from yesterday
Ashtabula County,D,Up from yesterday
Ottawa County,D,Up from yesterday
Tuscarawas County,D,Up from yesterday
Hancock County,D,Up from yesterday
Wayne County,D,Up from yesterday
Richland County,D,Up from yesterday
Tulsa County,D,Up from yesterday
Oklahoma County,D,Up from yesterday
Cleveland County,D,Up from yesterday
Clackamas County,D,Up from yesterday
Lebanon County,D,Up from yesterday
York County,D,Up from yesterday
Lawrence County,D,Up from yesterday
Montour County,D,Up from yesterday
Spartanburg County,D,Up from yesterday
Sumter County,D,Up from yesterday
Shelby County,D,Up from yesterday
Anderson County,D,Up from yesterday
Knox County,D,Up from yesterday
Randall County,D,Up from yesterday
Brown County,D,Up from yesterday
Galveston County,D,Up from yesterday
Cooke County,D,Up from yesterday
Ector County,D,Up from yesterday
Utah County,D,Up from yesterday
Colonial Heights city,D,Up from yesterday
Racine County,D,Up from yesterday
Hancock County,D,Up from yesterday
Ohio County,D,Up from yesterday
Jones County,D,Up from yesterday
Van Zandt County,D,Up from yesterday
Acadia Parish,D,Up from yesterday
Pearl River County,D,Up from yesterday
Williams County,D,Up from yesterday
Kay County,D,Up from yesterday
Wood County,D,Up from yesterday
Waller County,D,Up from yesterday
Walker County,D-,Down from yesterday
Chilton County,D-,Down from yesterday
Limestone County,D-,Down from yesterday
Coweta County,D-,Down from yesterday
Paulding County,D-,Down from yesterday
Coffee County,D-,Down from yesterday
Black Hawk County,D-,Down from yesterday
Scott County,D-,Down from yesterday
Knox County,D-,Down from yesterday
Kenton County,D-,Down from yesterday
Nelson County,D-,Down from yesterday
St. Charles Parish,D-,Down from yesterday
Scott County,D-,Down from yesterday
Butler County,D-,Down from yesterday
Lincoln County,D-,Down from yesterday
Pontotoc County,D-,Down from yesterday
Grenada County,D-,Down from yesterday
Wilkes County,D-,Down from yesterday
Madison County,D-,Down from yesterday
Lawrence County,D-,Down from yesterday
Preble County,D-,Down from yesterday
Defiance County,D-,Down from yesterday
Pontotoc County,D-,Down from yesterday
Washington County,D-,Down from yesterday
Aiken County,D-,Down from yesterday
York County,D-,Down from yesterday
Franklin County,D-,Down from yesterday
Henderson County,D-,Down from yesterday
Cumberland County,D-,Down from yesterday
Montgomery County,D-,Down from yesterday
Washington County,D-,Down from yesterday
Norton city,D-,Down from yesterday
Washington County,D-,Down from yesterday
Bristol city,D-,Down from yesterday
Rock County,D-,Down from yesterday
Putnam County,D-,Down from yesterday
White County,D-,Down from yesterday
Kershaw County,D-,Down from yesterday
Putnam County,D-,Down from yesterday
Baker County,D-,Down from yesterday
Burke County,D-,Down from yesterday
McDuffie County,D-,Down from yesterday
Walker County,D-,Down from yesterday
Union County,D-,Down from yesterday
Muscatine County,D-,Down from yesterday
Gibson County,D-,Down from yesterday
Webster County,D-,Down from yesterday
Laclede County,D-,Down from yesterday
Granville County,D-,Down from yesterday
Yadkin County,D-,Down from yesterday
Stokes County,D-,Down from yesterday
Haywood County,D-,Down from yesterday
Richmond County,D-,Down from yesterday
Shelby County,D-,Down from yesterday
Delaware County,D-,Down from yesterday
Oconee County,D-,Down from yesterday
Gibson County,D-,Down from yesterday
Hardin County,D-,Down from yesterday
Henry County,D-,Down from yesterday
Benton County,D-,Up from yesterday
Sebastian County,D-,Up from yesterday
Garland County,D-,Up from yesterday
San Joaquin County,D-,Up from yesterday
Hernando County,D-,Up from yesterday
Whitfield County,D-,Up from yesterday
Douglas County,D-,Up from yesterday
Floyd County,D-,Up from yesterday
Pottawattamie County,D-,Up from yesterday
Madison County,D-,Up from yesterday
Clark County,D-,Up from yesterday
Wayne County,D-,Up from yesterday
Madison County,D-,Up from yesterday
Sedgwick County,D-,Up from yesterday
Shawnee County,D-,Up from yesterday
Laurel County,D-,Up from yesterday
Daviess County,D-,Up from yesterday
Livingston Parish,D-,Up from yesterday
Washington County,D-,Up from yesterday
Clay County,D-,Up from yesterday
Franklin County,D-,Up from yesterday
Cole County,D-,Up from yesterday
Rankin County,D-,Up from yesterday
DeSoto County,D-,Up from yesterday
Sarpy County,D-,Up from yesterday
Madison County,D-,Up from yesterday
Clark County,D-,Up from yesterday
Allen County,D-,Up from yesterday
Lucas County,D-,Up from yesterday
Stark County,D-,Up from yesterday
Mahoning County,D-,Up from yesterday
Lorain County,D-,Up from yesterday
Rogers County,D-,Up from yesterday
Pottawatomie County,D-,Up from yesterday
Carter County,D-,Up from yesterday
Bryan County,D-,Up from yesterday
Blount County,D-,Up from yesterday
Bradley County,D-,Up from yesterday
Ellis County,D-,Up from yesterday
Brazoria County,D-,Up from yesterday
Parker County,D-,Up from yesterday
Weber County,D-,Up from yesterday
Martinsville city,D-,Up from yesterday
Chesterfield County,D-,Up from yesterday
Pierce County,D-,Up from yesterday
Sandusky County,D-,Up from yesterday
Henderson County,D-,Up from yesterday
Wise County,D-,Up from yesterday
Titus County,D-,Up from yesterday
Autauga County,D-,Same as yesterday
Miller County,D-,Same as yesterday
Jefferson County,D-,Same as yesterday
Solano County,D-,Same as yesterday
Clay County,D-,Same as yesterday
Bryan County,D-,Same as yesterday
Rockdale County,D-,Same as yesterday
Hall County,D-,Same as yesterday
Laurens County,D-,Same as yesterday
Thomas County,D-,Same as yesterday
Henry County,D-,Same as yesterday
Tift County,D-,Same as yesterday
Wapello County,D-,Same as yesterday
Rock Island County,D-,Same as yesterday
Macon County,D-,Same as yesterday
Vermilion County,D-,Same as yesterday
Sangamon County,D-,Same as yesterday
Porter County,D-,Same as yesterday
Johnson County,D-,Same as yesterday
Warrick County,D-,Same as yesterday
Howard County,D-,Same as yesterday
Hendricks County,D-,Same as yesterday
Boone County,D-,Same as yesterday
Marshall County,D-,Same as yesterday
Leavenworth County,D-,Same as yesterday
Montgomery County,D-,Same as yesterday
McCracken County,D-,Same as yesterday
Mason County,D-,Same as yesterday
Barren County,D-,Same as yesterday
Taylor County,D-,Same as yesterday
Shelby County,D-,Same as yesterday
Iberia Parish,D-,Same as yesterday
Lafourche Parish,D-,Same as yesterday
Cecil County,D-,Same as yesterday
Berrien County,D-,Same as yesterday
Jones County,D-,Same as yesterday
Lauderdale County,D-,Same as yesterday
Pike County,D-,Same as yesterday
Guilford County,D-,Same as yesterday
Alexander County,D-,Same as yesterday
Carteret County,D-,Same as yesterday
Cabarrus County,D-,Same as yesterday
Ashland County,D-,Same as yesterday
Marion County,D-,Same as yesterday
Auglaize County,D-,Same as yesterday
Belmont County,D-,Same as yesterday
Columbiana County,D-,Same as yesterday
Fairfield County,D-,Same as yesterday
Clinton County,D-,Same as yesterday
Jefferson County,D-,Same as yesterday
Ross County,D-,Same as yesterday
Fayette County,D-,Same as yesterday
Garvin County,D-,Same as yesterday
Westmoreland County,D-,Same as yesterday
Anderson County,D-,Same as yesterday
Madison County,D-,Same as yesterday
Sumner County,D-,Same as yesterday
Rockwall County,D-,Same as yesterday
Hunt County,D-,Same as yesterday
York County,D-,Same as yesterday
Spotsylvania County,D-,Same as yesterday
Roanoke city,D-,Same as yesterday
Norfolk city,D-,Same as yesterday
Newport News city,D-,Same as yesterday
Clark County,D-,Same as yesterday
Thurston County,D-,Same as yesterday
Washington County,D-,Same as yesterday
Sheboygan County,D-,Same as yesterday
Walworth County,D-,Same as yesterday
Hot Spring County,D-,Same as yesterday
Hopkins County,D-,Same as yesterday
Washington County,D-,Same as yesterday
Rhea County,D-,Same as yesterday
Russell County,D-,Same as yesterday
Coffee County,D-,Same as yesterday
Blount County,D-,Same as yesterday
Greene County,D-,Same as yesterday
Stephens County,D-,Same as yesterday
Effingham County,D-,Same as yesterday
Ben Hill County,D-,Same as yesterday
Kootenai County,D-,Same as yesterday
Franklin County,D-,Same as yesterday
Clark County,D-,Same as yesterday
Scott County,D-,Same as yesterday
St. Bernard Parish,D-,Same as yesterday
Sherburne County,D-,Same as yesterday
Christian County,D-,Same as yesterday
Marion County,D-,Same as yesterday
Union County,D-,Same as yesterday
Harnett County,D-,Same as yesterday
Brunswick County,D-,Same as yesterday
Scotland County,D-,Same as yesterday
McDowell County,D-,Same as yesterday
Craven County,D-,Same as yesterday
Pickaway County,D-,Same as yesterday
Beckham County,D-,Same as yesterday
Mayes County,D-,Same as yesterday
Wagoner County,D-,Same as yesterday
Creek County,D-,Same as yesterday
Roane County,D-,Same as yesterday
Tipton County,D-,Same as yesterday
Bedford County,D-,Same as yesterday
Warren County,D-,Same as yesterday
Stafford County,D-,Same as yesterday
Gloucester County,D-,Same as yesterday
Frederick County,D-,Same as yesterday
Suffolk city,D-,Same as yesterday
Pulaski County,D-,Same as yesterday
Shenandoah County,D-,Same as yesterday
Lamar County,D-,Down from yesterday
Crisp County,D-,Down from yesterday
Haralson County,D-,Down from yesterday
Ware County,D-,Down from yesterday
Clinton County,D-,Down from yesterday
Johnson County,D-,Down from yesterday
Gallia County,D-,Down from yesterday
Jackson County,D-,Down from yesterday
Tallapoosa County,D-,Down from yesterday
Smith County,D-,Down from yesterday
DeKalb County,F,Down from yesterday
Toombs County,F,Down from yesterday
Knox County,F,Down from yesterday
Carroll County,F,Down from yesterday
Tate County,F,Down from yesterday
Buena Vista city,F,Down from yesterday
Marion County,F,Down from yesterday
Upson County,F,Down from yesterday
Lancaster County,F,Down from yesterday
Cullman County,F,Same as yesterday
Elmore County,F,Same as yesterday
Morgan County,F,Same as yesterday
Colbert County,F,Same as yesterday
St. Clair County,F,Same as yesterday
Marshall County,F,Same as yesterday
Saline County,F,Same as yesterday
Lonoke County,F,Same as yesterday
Dawson County,F,Same as yesterday
Bartow County,F,Same as yesterday
Hart County,F,Same as yesterday
Troup County,F,Same as yesterday
Barrow County,F,Same as yesterday
Gordon County,F,Same as yesterday
Banks County,F,Same as yesterday
Jackson County,F,Same as yesterday
Newton County,F,Same as yesterday
Spalding County,F,Same as yesterday
Canyon County,F,Same as yesterday
Tazewell County,F,Same as yesterday
Grundy County,F,Same as yesterday
Effingham County,F,Same as yesterday
Jefferson County,F,Same as yesterday
Hancock County,F,Same as yesterday
Madison County,F,Same as yesterday
Jessamine County,F,Same as yesterday
Jefferson County,F,Same as yesterday
Cass County,F,Same as yesterday
Buchanan County,F,Same as yesterday
Jasper County,F,Same as yesterday
Onslow County,F,Same as yesterday
Rowan County,F,Same as yesterday
Alamance County,F,Same as yesterday
Burke County,F,Same as yesterday
Cumberland County,F,Same as yesterday
Catawba County,F,Same as yesterday
Forsyth County,F,Same as yesterday
Gaston County,F,Same as yesterday
Iredell County,F,Same as yesterday
Miami County,F,Same as yesterday
Trumbull County,F,Same as yesterday
Licking County,F,Same as yesterday
Medina County,F,Same as yesterday
Erie County,F,Same as yesterday
Garfield County,F,Same as yesterday
Canadian County,F,Same as yesterday
Muskogee County,F,Same as yesterday
Cherokee County,F,Same as yesterday
Sullivan County,F,Same as yesterday
Wilson County,F,Same as yesterday
Hamblen County,F,Same as yesterday
Maury County,F,Same as yesterday
Johnson County,F,Same as yesterday
Potter County,F,Same as yesterday
Grayson County,F,Same as yesterday
Guadalupe County,F,Same as yesterday
San Patricio County,F,Same as yesterday
Davis County,F,Same as yesterday
Chesapeake city,F,Same as yesterday
Salem city,F,Same as yesterday
Roanoke County,F,Same as yesterday
Danville city,F,Same as yesterday
Waynesboro city,F,Same as yesterday
Staunton city,F,Same as yesterday
Petersburg city,F,Same as yesterday
Emporia city,F,Same as yesterday
Berkeley County,F,Same as yesterday
Radford city,F,Same as yesterday
Covington city,F,Same as yesterday
Wilson County,F,Same as yesterday
Johnston County,F,Same as yesterday
Kaufman County,F,Same as yesterday
Chambers County,F,Same as yesterday
Lamar County,F,Same as yesterday
Crawford County,F,Same as yesterday
White County,F,Same as yesterday
Dale County,F,Same as yesterday
Crittenden County,F,Same as yesterday
Santa Rosa County,F,Same as yesterday
Butts County,F,Same as yesterday
Walton County,F,Same as yesterday
Franklin County,F,Same as yesterday
Pickens County,F,Same as yesterday
Elkhart County,F,Same as yesterday
Bullitt County,F,Same as yesterday
Simpson County,F,Same as yesterday
Newton County,F,Same as yesterday
Surry County,F,Same as yesterday
Vance County,F,Same as yesterday
Lee County,F,Same as yesterday
Cleveland County,F,Same as yesterday
Stanly County,F,Same as yesterday
Caldwell County,F,Same as yesterday
Davidson County,F,Same as yesterday
Lincoln County,F,Same as yesterday
Dorchester County,F,Same as yesterday
Robertson County,F,Same as yesterday
Loudon County,F,Same as yesterday
Jefferson County,F,Same as yesterday
Greene County,F,Same as yesterday
Orange County,F,Same as yesterday
Hood County,F,Same as yesterday
Portsmouth city,F,Same as yesterday
Manassas city,F,Same as yesterday
Franklin city,F,Same as yesterday
Galax city,F,Same as yesterday
Hopewell city,F,Same as yesterday
Hanover County,F,Same as yesterday
Brooke County,F,Same as yesterday
Houston County,F,Down from yesterday
Dade County,F,Down from yesterday
Columbia County,F,Down from yesterday
Polk County,F,Down from yesterday
Catoosa County,F,Down from yesterday
Carroll County,F,Down from yesterday
Des Moines County,F,Down from yesterday
Williamson County,F,Down from yesterday
LaSalle County,F,Down from yesterday
Henry County,F,Down from yesterday
Steuben County,F,Down from yesterday
Boyle County,F,Down from yesterday
Franklin County,F,Down from yesterday
Boone County,F,Down from yesterday
Marshall County,F,Down from yesterday
St. Francois County,F,Down from yesterday
Jackson County,F,Down from yesterday
Alcorn County,F,Down from yesterday
Henderson County,F,Down from yesterday
Union County,F,Down from yesterday
Muskingum County,F,Down from yesterday
Clermont County,F,Down from yesterday
Marion County,F,Down from yesterday
Florence County,F,Down from yesterday
Coffee County,F,Down from yesterday
Dickson County,F,Down from yesterday
McMinn County,F,Down from yesterday
Hampton city,F,Down from yesterday
Poquoson city,F,Down from yesterday
Morgan County,F,Down from yesterday
Wayne County,F,Down from yesterday
Nash County,F,Down from yesterday
Talladega County,F,Down from yesterday
Habersham County,F,Down from yesterday
Christian County,F,Down from yesterday
Randolph County,F,Down from yesterday
Rutherford County,F,Down from yesterday
Pasquotank County,F,Down from yesterday
Lenoir County,F,Down from yesterday
Rockingham County,F,Down from yesterday
Davie County,F,Down from yesterday
Berkeley County,F,Down from yesterday
Darlington County,F,Down from yesterday
Cheatham County,F,Down from yesterday
Dyer County,F,Down from yesterday
Prince George County,F,Down from yesterday
Aleutians East Borough,-,Same as yesterday
Lake and Peninsula Borough,-,Same as yesterday
Haines Borough,-,Same as yesterday
Wrangell City and Borough,-,Same as yesterday
Yukon-Koyukuk Census Area,-,Same as yesterday
Yakutat City and Borough,-,Same as yesterday
Denali Borough,-,Same as yesterday
Bristol Bay Borough,-,Same as yesterday
Petersburg Borough,-,Same as yesterday
Hoonah-Angoon Census Area,-,Same as yesterday
Skagway Municipality,-,Same as yesterday
Dillingham Census Area,-,Same as yesterday
Alpine County,-,Same as yesterday
Jackson County,-,Same as yesterday
San Juan County,-,Same as yesterday
Mineral County,-,Same as yesterday
Dolores County,-,Same as yesterday
Hinsdale County,-,Same as yesterday
Taliaferro County,-,Same as yesterday
Kalawao County,-,Same as yesterday
Clark County,-,Same as yesterday
Camas County,-,Same as yesterday
Robertson County,-,Same as yesterday
Keweenaw County,-,Same as yesterday
Issaquena County,-,Same as yesterday
Garfield County,-,Same as yesterday
Treasure County,-,Same as yesterday
McCone County,-,Same as yesterday
Liberty County,-,Same as yesterday
Powder River County,-,Same as yesterday
Prairie County,-,Same as yesterday
Wheatland County,-,Same as yesterday
Daniels County,-,Same as yesterday
Golden Valley County,-,Same as yesterday
Wibaux County,-,Same as yesterday
Carter County,-,Same as yesterday
Petroleum County,-,Same as yesterday
Meagher County,-,Same as yesterday
Adams County,-,Same as yesterday
Slope County,-,Same as yesterday
Steele County,-,Same as yesterday
Oliver County,-,Same as yesterday
Billings County,-,Same as yesterday
Golden Valley County,-,Same as yesterday
Griggs County,-,Same as yesterday
Sheridan County,-,Same as yesterday
Grant County,-,Same as yesterday
Wheeler County,-,Same as yesterday
Sioux County,-,Same as yesterday
Keya Paha County,-,Same as yesterday
Loup County,-,Same as yesterday
Thomas County,-,Same as yesterday
Grant County,-,Same as yesterday
Logan County,-,Same as yesterday
Hooker County,-,Same as yesterday
Hayes County,-,Same as yesterday
Banner County,-,Same as yesterday
Arthur County,-,Same as yesterday
Blaine County,-,Same as yesterday
McPherson County,-,Same as yesterday
Harding County,-,Same as yesterday
Esmeralda County,-,Same as yesterday
Wheeler County,-,Same as yesterday
Harding County,-,Same as yesterday
Buffalo County,-,Same as yesterday
Faulk County,-,Same as yesterday
Jerauld County,-,Same as yesterday
Haakon County,-,Same as yesterday
Hyde County,-,Same as yesterday
Campbell County,-,Same as yesterday
Mellette County,-,Same as yesterday
Ziebach County,-,Same as yesterday
Jones County,-,Same as yesterday
Sully County,-,Same as yesterday
Terrell County,-,Same as yesterday
Roberts County,-,Same as yesterday
McMullen County,-,Same as yesterday
Motley County,-,Same as yesterday
Kent County,-,Same as yesterday
Borden County,-,Same as yesterday
King County,-,Same as yesterday
Briscoe County,-,Same as yesterday
Loving County,-,Same as yesterday
Kenedy County,-,Same as yesterday
Daggett County,-,Same as yesterday
Piute County,-,Same as yesterday
Highland County,-,Same as yesterday
Garfield County,-,Same as yesterday
